OBJECTID,GEOID,ACCESS_,Shape__Area,Shape__Length
393,421010375001005,Low Access,281306.312316895,2293.342602233
394,421010118004001,Low Access,89209.491027832,1338.21787366445
395,421010098012004,Low Access,153256.716796875,1800.54992375027
396,421010098012006,No Access,305937.585510254,2256.18252085226
397,421010112005005,Low Access,86619.8608398438,1468.93155816802
398,421010114006007,No Access,288199.37298584,2301.32358781126
399,421010114006005,Low Access,141484.293273926,1733.66217523463
400,421010114005004,Low Access,326528.637390137,2780.12911629034
401,421010114004001,Low Access,140477.186401367,1616.8756218282
402,421010101003002,Low Access,143765.326538086,1646.89005106034
403,421010118004002,No Access,12215.4008789063,709.905605433551
404,421010375001004,Low Access,550490.971740723,3026.79453432884
405,421010375001006,Low Access,217566.790344238,2020.7527212598
406,421010114006009,Low Access,402916.862060547,3029.58845984632
407,421010118004004,Low Access,53863.6551513672,1002.17014515702
408,421010114004002,Low Access,139994.797668457,1615.61235268642
409,421010101001004,Low Access,138664.862121582,1647.63186640036
410,421010112005002,No Access,141966.744934082,1638.68672515061
411,421010101007004,Low Access,83756.3275756836,1180.8197136217
412,421010098012000,Low Access,356498.854370117,2404.37719198758
413,421010114006008,Low Access,109473.241455078,1520.77962877502
414,421010375001007,Low Access,351051.109375,2718.79513061178
415,421010375001003,Low Access,36739.5470581055,866.985002834742
416,421010114006003,Low Access,11416.8107299805,533.871016978335
417,421010101001002,No Access,126117.093322754,1583.3247599703
418,421010114006006,Low Access,20636.0033569336,705.864650017297
419,421010114006011,Low Access,373900.57989502,2969.8001181048
420,421010114004000,Low Access,122884.031921387,1553.85516587296
421,421010098012009,No Access,272616.755065918,2108.3222694215
422,421010112005004,Low Access,103168.780944824,1524.70523426081
423,421010375001012,No Access,846336.199584961,3720.46027656386
424,421010118004006,Low Access,219508.976989746,2296.10317020084
425,421010112005003,Low Access,121042.262878418,1583.85831585765
426,421010110001005,No Access,88033.7225341797,1463.60483090376
427,421010111002000,No Access,255926.99810791,2520.23612073681
428,421010111001008,Low Access,124467.815368652,1626.76590540553
429,421010110002003,No Access,193132.882873535,1985.09752161288
430,421010105002001,Low Access,247133.387084961,2297.63783998129
431,421010122041002,Low Access,411836.67779541,5564.01734018702
432,421010110003003,No Access,59433.6639404297,979.830590270677
433,421010119001002,Low Access,109025.191040039,1332.42113868484
434,421010110004000,No Access,166380.766540527,1790.53615374299
435,421010107001000,Low Access,39995.331237793,1702.35667425679
436,421010120001003,No Access,203524.924377441,2015.8926485434
437,421010119001001,Low Access,109912.196960449,1330.63374477913
438,421010111002005,Low Access,1552255.45166016,5118.64471297239
439,421010119001008,Low Access,103480.263977051,1430.02095021696
440,421010119001000,Low Access,100809.185913086,1276.78380440231
441,421010119002002,Low Access,196563.728088379,2003.23607420452
442,421010119002000,No Access,335746.607116699,3023.65517311941
443,421010120001002,No Access,213403.385864258,1873.40621050766
444,421010120001005,No Access,62996.835144043,1004.7385711545
445,421010120001006,No Access,213285.075500488,1870.78038385655
446,421010119001003,Low Access,104686.665466309,1318.83090685093
447,421010110001006,Low Access,226448.920837402,2191.4221745497
448,421010110003007,No Access,186157.394836426,1934.5794984408
449,421010107004000,Low Access,182420.926513672,1977.83239314999
450,421010110004009,Low Access,122913.10925293,1654.29812133362
451,421010110004011,Low Access,103650.065734863,1533.81263687641
452,421010119001006,Low Access,169453.324279785,1745.74032882481
453,421010119002006,Low Access,90734.0786743164,1431.92141671153
454,421010122041012,Low Access,280253.413452148,2642.91730773599
455,421010110002001,No Access,204355.849609375,2304.26256003547
456,421010110002004,Low Access,61710.9167480469,1052.54996019343
457,421010110003004,No Access,60352.1432495117,987.030890232681
458,421010120001001,No Access,552797.832763672,3337.67525691459
459,421010110004006,Low Access,28672.4231567383,729.039927402189
460,421010110004005,Low Access,33601.5887451172,790.425467807795
461,421010110004007,Low Access,76922.5037841797,1113.12988039612
462,421010110002000,No Access,331091.56640625,3059.69551807159
463,421010110002002,No Access,194378.281738281,2141.18134086375
464,421010110001007,Low Access,221446.76159668,2454.55418724994
465,421010111002004,Low Access,150418.260314941,2020.33491317531
466,421010111001000,No Access,525286.644165039,3204.50551721957
467,421010120001000,No Access,486846.597106934,3842.65240225295
468,421010119002004,Low Access,92962.4819946289,1266.96783694576
469,421010119002001,Low Access,215376.677368164,2075.0437725167
470,421010119001004,Low Access,111322.799499512,1341.09591958906
471,421010122041011,No Access,31595.4796142578,894.634771733713
472,421010122041005,No Access,220556.989501953,2244.15840764246
473,421010110001001,No Access,53990.6329956055,1015.54955947436
474,421010110003006,Low Access,159198.988525391,1731.96720311134
475,421010110004004,Low Access,47530.8743896484,883.099666325062
476,421010111002001,No Access,54730.7685546875,1037.2910023042
477,421010105002002,Low Access,295944.013000488,2720.32307974376
478,421010119002005,Low Access,100129.27722168,1361.91007426643
479,421010119002008,Low Access,74576.7951049805,1162.64116097369
480,421010110002005,Low Access,188201.433837891,1912.99660953344
481,421010119002003,Low Access,111586.99798584,1408.75144759096
482,421010110004001,No Access,105958.807434082,1330.22079582779
483,421010110004010,Low Access,133644.967773438,1824.41537668972
484,421010110004003,Low Access,161615.894470215,1775.67503587412
485,421010110001002,No Access,301503.386047363,3136.31932047123
486,421010122041010,No Access,162442.918701172,1704.57670847365
487,421010105002003,Low Access,194723.463989258,1950.75275089767
488,421010120001004,No Access,220249.213745117,2015.97812931322
489,421010111001001,No Access,234630.532653809,2139.61599566437
490,421010110003001,Low Access,187551.945739746,1919.76829693063
491,421010110003008,No Access,185502.647827148,2156.95197465867
492,421010110004002,Low Access,87119.0364990234,1187.53258579177
493,421010122041004,No Access,99814.4030151367,1270.51434478627
494,421010110003005,Low Access,231647.183227539,2605.236736921
495,421010119001007,Low Access,131558.170166016,1540.26382168087
496,421010119001005,Low Access,105595.687683105,1312.95465815841
497,421010122042009,Low Access,180630.43927002,1712.61825990579
498,421010110001000,No Access,105034.565795898,1432.24885622283
499,421010110003002,No Access,119851.526855469,1423.9643921466
500,421010110003000,Low Access,9256.07537841797,477.521678206227
501,421010110001003,Low Access,314773.099853516,2294.01828334031
502,421010110001004,Low Access,153259.229553223,1711.43423512752
503,421010110004008,Low Access,118893.580627441,1787.70788527861
504,421010111002002,Low Access,120845.580871582,1736.38527858704
505,421010122041003,No Access,178031.056640625,2943.15949469803
506,421010122041001,No Access,47040.5341796875,997.082382099274
507,421010122012009,No Access,11851.0809326172,943.421704817119
508,421010122012008,No Access,107080.743347168,1326.60788205798
509,421010122012010,No Access,180105.549804688,1728.93467129217
510,421010122012003,Low Access,18132.0018920898,1411.58082137445
511,421010122012002,Low Access,595530.227478027,3266.43193721572
512,421010122012004,No Access,176450.670898438,2498.82179670811
513,421010122012011,No Access,39540.7280273438,965.016789969523
514,421010122041000,No Access,114382.730285645,1776.62640875818
515,421010122041006,No Access,172905.944824219,2862.85335906049
516,421010080004008,Low Access,92470.8900756836,1451.46371065717
517,421010072001006,Low Access,58585.8617553711,982.389591892264
518,421010072005004,Low Access,58550.2155151367,980.432410050433
519,421010065006010,Low Access,175943.960449219,1785.44613092088
520,421010072001008,Low Access,77995.4167480469,1250.71128749324
521,421010072001010,Low Access,58624.0955200195,982.523992448336
522,421010071025006,Low Access,136808.561096191,1527.98989012552
523,421010072002001,Low Access,118147.726501465,1572.1455075412
524,421010072004001,Low Access,72315.5213012695,1197.45530367925
525,421010081024007,Low Access,109449.764526367,1492.76940270358
526,421010081024008,Low Access,110187.73046875,1495.16577435131
527,421010080004011,Low Access,142001.232788086,1575.1276378368
528,421010072005002,Low Access,87989.3040771484,1377.12362878742
529,421010072003000,Low Access,105630.73815918,1446.15288696403
530,421010072001011,Low Access,93530.1395874023,1322.28964251049
531,421010074003000,Low Access,99204.7697753906,1492.36841624756
532,421010080003004,Low Access,129711.239135742,1590.29366405759
533,421010072003004,Low Access,48935.6642456055,915.260307924839
534,421010072003001,Low Access,87669.7130737305,1375.15684319639
535,421010072002005,Low Access,69985.5272827148,1127.42063000554
536,421010072004000,Low Access,84442.8490600586,1323.86580786011
537,421010081024005,Low Access,117832.435974121,1572.75823146419
538,421010081024006,Low Access,115601.690307617,1515.69914203203
539,421010074005009,Low Access,165192.885620117,1678.51164613634
540,421010080004009,Low Access,116744.396728516,1538.4358204014
541,421010080003002,Low Access,130409.427185059,1533.61244515939
542,421010080003005,Low Access,153154.330383301,1609.47745119821
543,421010080001004,Low Access,157108.817321777,1680.14322235811
544,421010072003003,Low Access,58939.9570922852,983.649204023836
545,421010071025002,Low Access,117931.252075195,1554.14207479967
546,421010074003002,Low Access,101297.911743164,1498.51331820056
547,421010080004006,Low Access,292383.170227051,2166.61828715824
548,421010080004010,Low Access,157627.133056641,1683.90062249107
549,421010074005001,Low Access,351737.406982422,2533.07019426307
550,421010072005003,Low Access,108245.900390625,1456.85946120589
551,421010065006009,Low Access,174451.718811035,1779.09857972694
552,421010074005007,Low Access,55977.61328125,1014.90476066202
553,421010081024004,Low Access,171088.615783691,1755.15616546296
554,421010072003005,Low Access,58115.8107910156,978.526603585359
555,421010072002004,Low Access,120928.327941895,1471.35282867166
556,421010072002006,Low Access,67332.1737060547,1261.81764818262
557,421010072004002,Low Access,106541.91998291,1450.02980590981
558,421010072004003,Low Access,88388.2024536133,1380.96732428644
559,421010071025003,Low Access,107378.194519043,1517.35432369921
560,421010072005000,Low Access,97454.5830688477,1462.35149781615
561,421010071025000,Low Access,117442.765930176,1554.13155538077
562,421010074003001,Low Access,77316.404296875,1420.64163201804
563,421010080003001,Low Access,137834.450439453,1561.19188098648
564,421010072001009,Low Access,49305.3672485352,917.599492561471
565,421010072003002,No Access,107531.363891602,1455.15755541743
566,421010071025001,No Access,97158.1150512695,1480.53764441531
567,421010074003005,Low Access,134343.998535156,1561.170832164
568,421010074003007,Low Access,113919.163818359,1487.75860675088
569,421010074005006,Low Access,63004.0439453125,1053.79558029092
570,421010081024002,Low Access,145225.79119873,1652.03360498117
571,421010080004001,Low Access,104305.762634277,1419.90632838678
572,421010080004007,Low Access,110799.637207031,1516.78729802275
573,421010081024000,Low Access,102858.601745605,1504.44223107893
574,421010081024001,Low Access,101802.327392578,1499.96863431491
575,421010080004005,Low Access,96558.634765625,1406.9895953081
576,421010080004002,Low Access,85856.6333618164,1366.30634198558
577,421010080004004,Low Access,109064.389038086,1506.7846839015
578,421010103001007,Low Access,139992.910217285,1564.56738833743
579,421010104001001,Low Access,252662.411437988,2010.70717535174
580,421010104002004,Low Access,49646.6796875,899.785208531555
581,421010104001000,Low Access,66498.7810058594,1273.68865490116
582,421010104002002,Low Access,91530.6131591797,1374.26438495965
583,421010104002001,Low Access,333789.968322754,2333.02917311507
584,421010104002000,Low Access,96522.6374511719,1393.60270105651
585,421010104003006,Low Access,101584.909240723,1420.17737553611
586,421010104001007,No Access,10603.1211547852,444.648901712174
587,421010105003011,No Access,55765.7104492188,1183.74562775329
588,421010104001006,Low Access,82229.5917358398,1315.78383792729
589,421010104003003,Low Access,96467.1434936523,1394.83923925184
590,421010104003008,Low Access,49158.8580322266,971.547119066402
591,421010104003013,Low Access,99868.59375,1413.73431012335
592,421010103001008,No Access,141274.294616699,1749.35228266428
593,421010104003009,Low Access,106289.836669922,1696.33475611309
594,421010104003001,Low Access,43235.9487915039,849.763548077853
595,421010104003005,Low Access,216809.033203125,1875.49756619265
596,421010104003007,Low Access,101881.773132324,1450.27954331359
597,421010105003012,No Access,45545.1076049805,950.962974115536
598,421010105001011,Low Access,140538.880859375,1506.55713368773
599,421010105001009,Low Access,84367.7836303711,1163.04184826934
600,421010103001010,Low Access,57434.5277099609,1002.08398276456
601,421010104003012,Low Access,108538.649780273,1447.50237959924
602,421010104001004,No Access,54579.1108398438,1011.93123813571
603,421010104001005,Low Access,99881.719909668,1530.90095074772
604,421010104003015,Low Access,60205.6799316406,1083.06124051647
605,421010105001012,Low Access,39060.9418945313,863.647147227805
606,421010104001003,No Access,80149.1950073242,1160.94695524456
607,421010104003002,Low Access,86523.1723022461,1368.83111870148
608,421010105003010,No Access,206582.557922363,2487.02651418395
609,421010103001009,Low Access,66831.1028442383,1061.72725588067
610,421010104001002,Low Access,96506.8177490234,1262.22006539573
611,421010104002003,Low Access,99421.4627685547,1412.19629608035
612,421010104003014,Low Access,71550.1052246094,1145.52650061121
613,421010104003004,Low Access,48552.2114257813,891.298770925347
614,421010103001011,Low Access,98769.729675293,1474.44566822819
615,421010104003010,Low Access,116057.562255859,1477.1145730465
616,421010104003011,Low Access,102270.361450195,1423.16926587029
617,421010105003009,Low Access,255689.764953613,2120.73076596281
618,421010108001004,Low Access,305283.542358398,3389.39724634707
619,421010108001003,No Access,308118.95513916,3538.9195491986
620,421010108001005,No Access,123776.702148438,1625.91434724237
621,421010091002009,Low Access,300513.887817383,2103.24265173246
622,421010108004002,Low Access,68831.5820922852,1047.69710055017
623,421010108005004,Low Access,86078.9460449219,1248.90333137888
624,421010108002000,Low Access,129569.33392334,1674.05605413715
625,421010108002007,Low Access,129819.055114746,1674.49095065177
626,421010091002002,Low Access,25007.3500976563,770.430153639701
627,421010091002001,Low Access,155545.600585938,1586.69893312066
628,421010091002006,Low Access,95584.8743286133,1286.42531672566
629,421010091002012,Low Access,102323.254943848,1341.14104976542
630,421010108004006,No Access,129508.600708008,1677.83609821452
631,421010108003017,Low Access,86589.3311767578,1243.36410657089
632,421010091001003,Low Access,102305.833374023,1432.03309355707
633,421010109001005,Low Access,81239.6412353516,1299.68121681978
634,421010108003011,Low Access,84519.7097167969,1231.86299939736
635,421010108003015,Low Access,83651.3748168945,1228.75079103248
636,421010109003006,Low Access,85902.6797485352,1238.90660501995
637,421010091003007,Low Access,62303.2470092773,1184.32952457618
638,421010091003002,No Access,58207.4481201172,1150.99202631218
639,421010105003006,Low Access,420360.894836426,2737.49938367376
640,421010108003000,Low Access,163270.56237793,1585.99888639832
641,421010108003005,Low Access,83443.9779052734,1228.33345844265
642,421010108003013,Low Access,92605.4806518555,1269.79519085574
643,421010091001001,Low Access,114257.903015137,1377.7527973915
644,421010091001004,Low Access,110301.028259277,1358.36072795567
645,421010108003018,Low Access,86504.0336914063,1242.21355257814
646,421010090001002,Low Access,105443.904907227,1325.28759985354
647,421010109003004,Low Access,83842.0857543945,1229.16963212374
648,421010108002005,Low Access,171416.876831055,1657.41868441121
649,421010108002006,Low Access,129340.74597168,1672.685922591
650,421010108003002,Low Access,84032.9014892578,1230.96979603533
651,421010109003005,Low Access,90460.7913818359,1263.52669066492
652,421010109003008,Low Access,90638.5758666992,1270.76757010565
653,421010092002000,Low Access,98733.4650268555,1344.88372487256
654,421010108004001,Low Access,93952.9443969727,1284.32803392551
655,421010108004010,Low Access,24588.0458374023,742.143362228703
656,421010091003000,No Access,18224.9905395508,651.035586746407
657,421010091002004,Low Access,10072.7998657227,477.763668889548
658,421010091002000,Low Access,91815.1627197266,1270.43899692529
659,421010369003012,Low Access,209887.32623291,2077.78669467621
660,421010369003015,Low Access,214123.037414551,2086.5379211547
661,421010108003004,Low Access,84003.2760620117,1231.33622963829
662,421010108003014,Low Access,92463.5185546875,1272.60949257202
663,421010090001006,Low Access,83434.1333007813,1194.98481231924
664,421010108004005,Low Access,114604.143066406,1631.65016295122
665,421010108002010,Low Access,129705.193786621,1673.80563703288
666,421010108004000,Low Access,142575.231384277,1718.26122380845
667,421010108003003,Low Access,84401.5072021484,1230.76633711152
668,421010108003007,Low Access,84398.4378051758,1232.67063259203
669,421010108004007,No Access,133382.122375488,1688.78763769519
670,421010091001002,Low Access,171506.551208496,1767.42913184722
671,421010109003009,Low Access,83685.6033325195,1229.52031999877
672,421010109003010,Low Access,86261.8627319336,1242.34922292866
673,421010091002007,Low Access,96221.4786376953,1337.2728883212
674,421010108004004,Low Access,108564.991760254,1323.05396327159
675,421010092002004,Low Access,105029.077453613,1371.35095117515
676,421010108005005,Low Access,129831.591674805,1675.46850499629
677,421010108005009,Low Access,85779.5403442383,1246.77893292673
678,421010091003001,Low Access,106395.498901367,1423.02555957355
679,421010108003009,Low Access,84242.3870849609,1229.16091568139
680,421010108003012,Low Access,83695.866394043,1231.38566985418
681,421010108005007,Low Access,73190.0749511719,1123.50444898327
682,421010108003006,Low Access,85516.182800293,1240.49484203449
683,421010109001008,Low Access,85133.8200683594,1234.42457814621
684,421010091001000,Low Access,114237.625915527,1377.75993724273
685,421010109001003,Low Access,54310.8057250977,981.166436064912
686,421010109001009,Low Access,83425.7471923828,1227.46229518333
687,421010108001000,No Access,356121.065063477,4270.10270221411
688,421010108005001,Low Access,86095.1622314453,1248.97497823781
689,421010108005000,Low Access,129614.586730957,1673.91185396865
690,421010108004009,No Access,22678.2453613281,721.254560784412
691,421010091003003,No Access,24253.9908447266,766.051308661257
692,421010108005006,Low Access,56721.9520874023,964.483378484466
693,421010108001002,Low Access,18424.6134033203,704.721801146919
694,421010108003001,Low Access,84416.9106445313,1232.273120515
695,421010108003016,Low Access,83695.3266601563,1228.53306349914
696,421010109001004,Low Access,83485.8693237305,1262.88000646925
697,421010091002003,Low Access,111008.218688965,1499.91764779428
698,421010369003021,Low Access,44360.1029052734,1044.05440624684
699,421010108003010,Low Access,83737.409362793,1228.41899374618
