OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,SHAPE_LENG,Shape__Area,Shape__Length
8881,42,101,003701,2004,421010037012004,Block 2004,G5040, , ,S,6583,0,+39.9260437,-075.1778088,372.19524124,70914.2639770508,1221.87470363477
8882,42,101,003800,3001,421010038003001,Block 3001,G5040, , ,S,5987,0,+39.9238251,-075.1771404,349.85973566,64524.0883178711,1148.78894942025
8883,42,101,003800,3009,421010038003009,Block 3009,G5040, , ,S,5541,0,+39.9234493,-075.1772770,352.30058359,59654.8117675781,1156.79138019569
8884,42,101,003800,3008,421010038003008,Block 3008,G5040, , ,S,6919,0,+39.9230407,-075.1773686,372.80857986,74496.17578125,1224.04247574663
8885,42,101,003001,4007,421010030014007,Block 4007,G5040, , ,S,6526,0,+39.9277549,-075.1747273,367.99395272,70275.9614257813,1207.9708491904
8886,42,101,003901,4015,421010039014015,Block 4015,G5040, , ,S,4337,0,+39.9241119,-075.1757555,272.50157167,46733.1248168945,894.703253115977
8887,42,101,003800,3000,421010038003000,Block 3000,G5040, , ,S,1468,0,+39.9240997,-075.1766847,218.37772601,15799.3195800781,716.792100666043
8888,42,101,003901,4019,421010039014019,Block 4019,G5040, , ,S,3445,0,+39.9240238,-075.1739233,247.64519827,37046.7402954102,812.409356847127
8889,42,101,003800,2011,421010038002011,Block 2011,G5040, , ,S,19576,0,+39.9190948,-075.1834411,559.57980071,210623.031433105,1836.23108158027
8890,42,101,003800,4002,421010038004002,Block 4002,G5040, , ,S,9829,0,+39.9226816,-075.1814178,414.97872475,105811.959960938,1361.72726703979
8891,42,101,003901,1005,421010039011005,Block 1005,G5040, , ,S,5742,0,+39.9255159,-075.1705740,377.32154992,61783.1649169922,1238.20066759425
8892,42,101,003901,2003,421010039012003,Block 2003,G5040, , ,S,6555,0,+39.9227616,-075.1720508,373.26454825,70610.0888671875,1225.45446809293
8893,42,101,003901,3017,421010039013017,Block 3017,G5040, , ,S,7809,0,+39.9203697,-075.1763304,385.22057738,84126.1942749023,1263.88953770497
8894,42,101,003902,4013,421010039024013,Block 4013,G5040, , ,S,6920,0,+39.9180961,-075.1757264,382.1005414,74585.7755737305,1254.62566500043
8895,42,101,003902,2005,421010039022005,Block 2005,G5040, , ,S,6629,0,+39.9178946,-075.1741694,377.68284862,71311.9177856445,1239.51349676141
8896,42,101,003002,2004,421010030022004,Block 2004,G5040, , ,S,6684,0,+39.9328948,-075.1725078,371.54751343,71969.6962890625,1219.4703888488
8897,42,101,003002,2007,421010030022007,Block 2007,G5040, , ,S,6665,0,+39.9327014,-075.1709441,371.81578055,71749.8742675781,1220.23681305852
8898,42,101,003002,1003,421010030021003,Block 1003,G5040, , ,S,4704,0,+39.9338620,-075.1702753,341.87148717,50718.3479003906,1122.39921504479
8899,42,101,003001,3003,421010030013003,Block 3003,G5040, , ,S,5631,0,+39.9291680,-075.1727986,357.03571208,60541.4762573242,1171.52523702953
8900,42,101,003100,6004,421010031006004,Block 6004,G5040, , ,S,8332,0,+39.9337181,-075.1798399,411.10473795,89667.0015258789,1349.23307900959
8901,42,101,003100,6007,421010031006007,Block 6007,G5040, , ,S,10312,0,+39.9328457,-075.1803310,419.92067098,110971.765197754,1378.25536437393
8902,42,101,003100,4006,421010031004006,Block 4006,G5040, , ,S,5636,0,+39.9302327,-075.1810180,356.43493014,60652.3591918945,1169.72976748931
8903,42,101,003701,4008,421010037014008,Block 4008,G5040, , ,S,5915,0,+39.9267713,-075.1834499,359.94600216,63676.2323608398,1181.37079471695
8904,42,101,003702,2006,421010037022006,Block 2006,G5040, , ,S,6851,0,+39.9242280,-075.1834440,376.5354023,73774.9616699219,1235.89795354413
8905,42,101,003800,2001,421010038002001,Block 2001,G5040, , ,S,5622,0,+39.9226173,-075.1841154,368.58349829,60588.4279174805,1209.92304075457
8906,42,101,003702,2011,421010037022011,Block 2011,G5040, , ,S,4029,0,+39.9232523,-075.1836718,264.88375221,43393.953125,869.618512778578
8907,42,101,003701,3005,421010037013005,Block 3005,G5040, , ,S,6625,0,+39.9278508,-075.1820677,371.35317145,71401.3435668945,1219.12720972347
8908,42,101,003701,3009,421010037013009,Block 3009,G5040, , ,S,5738,0,+39.9265690,-075.1818058,357.80468912,61706.7536621094,1174.13114240239
8909,42,101,003100,1017,421010031001017,Block 1017,G5040, , ,S,5757,0,+39.9334477,-075.1767209,357.80858243,62049.5018310547,1174.98879372197
8910,42,101,003100,5005,421010031005005,Block 5005,G5040, , ,S,5041,0,+39.9324722,-075.1789672,347.62397021,54302.2376098633,1140.84047004581
8911,42,101,003600,1025,421010036001025,Block 1025,G5040, , ,S,3371,0,+39.9270755,-075.1860510,320.81816568,36298.1719360352,1052.79504492092
8912,42,101,003600,3039,421010036003039,Block 3039,G5040, , ,S,9843,0,+39.9224611,-075.1894413,368.73358268,105878.392028809,1210.03957137338
8913,42,101,980900,1037,421019809001037,Block 1037,G5040, , ,S,2059,0,+39.9214842,-075.1896861,224.13223778,22110.8657836914,735.321318339269
