"","TractFIPS","Population2010","ACCESS2_CrudePrev","ARTHRITIS_CrudePrev","BINGE_CrudePrev","BPHIGH_CrudePrev","BPMED_CrudePrev","CANCER_CrudePrev","CASTHMA_CrudePrev","CHD_CrudePrev","CHECKUP_CrudePrev","CHOLSCREEN_CrudePrev","COLON_SCREEN_CrudePrev","COPD_CrudePrev","COREM_CrudePrev","COREW_CrudePrev","CSMOKING_CrudePrev","DENTAL_CrudePrev","DIABETES_CrudePrev","HIGHCHOL_CrudePrev","KIDNEY_CrudePrev","LPA_CrudePrev","MAMMOUSE_CrudePrev","MHLTH_CrudePrev","OBESITY_CrudePrev","PAPTEST_CrudePrev","PHLTH_CrudePrev","SLEEP_CrudePrev","STROKE_CrudePrev","TEETHLOST_CrudePrev","YEAR","COUNT_ALL_RACES_ETHNICITIES","COUNT_WHITE_NH","COUNT_BLACK_NH","COUNT_ASIAN_NH","COUNT_HISPANIC","PERCENT_WHITE_NH","PERCENT_BLACK_NH","PERCENT_ASIAN_NH","PERCENT_HISPANIC","HSI_SCORE","HEI_SCORE","HVI_SCORE","N_VERYHIGH","sumTOTAL_LPSS","avgLPSS_PER1000","sumTOTAL_HPSS","avgHPSS_PER1000","avgPCT_HPSS","avgPCT_VEHICLE_AVAIL","sumTOTAL_RESTAURANTS","avgPCT_POVERTY","sumTOTAL_UNITS","lat","lon","walk_score","transit_score","bike_score","gini","n_hospitals","pct_hosp"
"191","42101020101",3547,17.6,32.9,14.3,48.5,81,5.9,14.3,10,79.7,78.1,56.1,11,27.6,20,31.1,41.3,21.6,35,5.3,40.4,83.4,20.3,45.2,82.6,21.3,49.3,7.5,31.2,2010,3547,71,3229,36,139,2.00169157,91.03467719,1.0149422,3.91880462,-0.69346944,1.69746346,1.42809274,"0",126,34.07144686,5.5,1.52988800333333,4.28275213333333,41.35168706,13,45.7860578366667,118,40.0036824681,-75.1553071488,80,81,57,0.423,NA,NA
"192","42101020102",3353,15.9,30.4,15.9,45.2,79.5,5.6,14,8,79.6,79.7,61.2,9.1,30.7,23.3,28.8,49,18.6,32.7,4.4,36.5,83.4,18.5,42.9,83.8,18.6,48.5,6,24.4,2010,3353,48,3075,13,145,1.43155383,91.70891739,0.3877125,4.32448554,-0.8994932,0.29444258,0.7949832,"0",181,78.2732664,9.25,3.6455448675,4.74875373,63.323050605,19,28.106371825,NA,40.011141589,-75.1545675851,84,81,52,0.443,NA,NA
"193","42101020200",5189,17.9,34.1,14.3,50.3,81.1,6.1,14.2,10.5,79.9,78.8,54.1,11.6,27.6,18.9,32.8,37.9,22.5,35.8,5.5,41.7,83,20.5,46.7,82.7,22.2,50.6,7.8,34.6,2010,5189,135,4802,12,122,2.60165735,92.54191559,0.23125843,2.35112738,-0.94033885,0.70113927,0.56388117,"0",206,58.2998897933333,9.75,2.727874755,4.49535298833333,37.690992755,8,43.3941195966667,162,40.0081282459,-75.1621607972,69,77,57,0.478,NA,NA
"194","42101020300",2769,17.3,32.5,15,47.6,80.5,5.8,14,9.3,79.2,79.1,53.8,10.6,28.2,19.6,31.1,39.4,20.8,34.8,5,39.4,82.7,19.8,45,82.8,20.9,50,6.9,32.5,2010,2769,106,2397,21,181,3.82809679,86.56554713,0.75839653,6.53665583,-1.26002972,1.36307213,1.44329088,"0",121,47.11033451,5.5,1.975886135,4.343207095,44.602554585,21,43.122192695,NA,40.0125821135,-75.1495922294,84,81,51,0.386,NA,NA
"195","42101020400",3050,17.4,31.6,14.9,47,79.7,5.4,14.4,8.6,79.4,78.3,56.8,10.3,27.8,21,32.2,40.8,20.4,33.8,4.8,39.9,83.5,20.6,46.1,83,20.6,50.5,6.6,30.4,2010,3050,49,2801,16,122,1.60655738,91.83606557,0.52459016,4,-1.22427899,1.29694825,1.41549163,"0",128,53.0486369925,10.5,4.378451605,7.6935564425,47.0413405075,14,32.1513679275,2,40.0198216143,-75.1525117069,83,80,56,0.497,NA,NA
"196","42101020500",2819,15.2,34.8,13.8,49.8,83.1,6.8,13.5,9.7,81.6,82.3,59.2,10.2,29.9,21.6,27.9,44.2,21.8,36.5,5.1,38.4,82.8,17.7,42.6,82.5,19.8,48.5,7,26.8,2010,2819,94,2532,100,50,3.33451579,89.81908478,3.54735722,1.77367861,0.40766353,2.00178719,2.26626792,"1",90,36.461608325,9.25,3.759693985,9.31932389,46.48679235,14,31.8690493,50,40.0158738489,-75.1643605132,35,72,52,0.481,NA,NA
"197","42101020600",1819,8.9,22,22.3,28.1,73.8,5.5,10.8,5,72.5,77.6,68.9,5.3,44.8,32.7,17.9,66.3,9.3,28.3,2.6,22.1,82.2,13.8,27.7,81.1,11.1,38.1,2.8,11.7,2010,1819,953,598,142,84,52.39142386,32.87520616,7.80648708,4.61792194,-1.48672484,-0.79985127,-1.98514638,"0",13,8.24350032,2.25,1.42675967,14.75409836,77.73109244,3,24.18207681,NA,40.0190201273,-75.1825323687,60,57,55,0.626,NA,NA
"198","42101020700",5841,7.4,17.8,28.1,20.8,66.8,4.8,10.2,3.6,68.1,75.2,71,4.2,47.8,35.3,17.2,71.2,5.9,24.1,1.9,18.4,80.8,13.4,23.8,82.9,8.9,35.3,1.8,9.4,2010,5841,4540,759,195,195,77.72641671,12.99435028,3.33846944,3.33846944,-1.3994879,-2.64970536,-3.70209157,"0",27,4.76767585,1.75,0.297333265,6.060331825,87.8625850575,21,15.25577699,NA,40.0127961057,-75.1939701342,82,62,68,0.362,NA,NA
"199","42101020800",1971,7.4,19.3,23.5,24.7,74.6,5.2,10.6,4.3,71.6,75.5,72.2,4.1,43.8,30.7,13.7,69.4,8.1,25.2,2.4,18.7,83.1,12.8,23.8,81.2,9,35.5,2.5,10.8,2010,1971,1068,583,161,104,54.18569254,29.57889396,8.16844242,5.27650939,-2.81706118,-1.60258366,-3.90986674,"0",8,3.84780436,2,0.64226076,14.285714285,90.103494975,2,23.893501805,NA,40.0213151477,-75.1936133851,41,55,54,0.574,NA,NA
"200","42101020900",2910,7.6,16.6,30.7,19,63.3,4.4,9.8,3.3,65.9,73.8,70.1,4,48.4,35.6,18.4,69.6,5.1,23.2,1.7,18,79.7,13.5,23.3,81.3,8.7,35.4,1.6,9.6,2010,2910,2531,119,88,90,86.97594502,4.08934708,3.02405498,3.09278351,-0.40845092,-2.67349761,-3.19393715,"0",22,8.62451313,0.75,0.2466992425,2.470588235,90.383513965,9,12.787734805,20,40.0181325407,-75.2092966883,81,62,67,0.389,NA,NA
"201","42101021000",4917,8.4,18.1,28.8,20.9,66.5,4.9,10.1,4.2,66,71.7,67.9,4.8,47.4,33.5,19.1,67.5,6,24.7,2.1,19.9,79.1,14.5,24.1,80.7,9.8,34.6,2,11.4,2010,4917,4496,147,82,116,91.43786862,2.98962782,1.66768355,2.35916209,1.13810874,-2.1651023,-1.8023376,"0",43,9.947650902,9.25,2.29426422,17.59390235,95.732249414,32,21.51309246,113,40.0242163193,-75.214905825,92,56,45,0.411,NA,NA
"202","42101021100",2327,7.5,22.4,26.5,25,72.1,6.4,9.7,4.9,69.9,79.4,71.1,5.1,50.2,35.7,17.6,71.8,7.3,28.6,2.3,19.4,80.5,12.3,24.3,82.9,10.1,34.9,2.3,9.6,2010,2327,1978,171,68,65,85.00214869,7.3485174,2.92221745,2.79329609,-0.13818904,-1.39896993,-1.59292796,"0",17,6.8232058,2.25,0.865509215,10.057471265,89.33542037,10,12.580832695,NA,40.026456537,-75.2065293798,83,55,77,0.388,1,0.0277777777777778
"203","42101021200",2245,7.8,21.1,27.6,23.5,70,5.9,9.8,4.3,69,78.3,69.4,4.8,48.1,35,18.4,69.6,6.8,27.2,2.1,19.6,79.7,12.8,24.4,81.6,9.9,36.1,2.1,10.5,2010,2245,1901,148,80,73,84.67706013,6.59242762,3.56347439,3.25167038,0.46887811,-1.51331866,-1.77031547,"0",20,7.950753365,4,1.590150675,16.66666667,88.830023545,16,7.984882195,NA,40.0348389914,-75.2125337247,89,49,65,0.45,NA,NA
"204","42101021300",3551,7.3,19.2,29.4,21.6,67.8,5.3,9.6,3.9,67.6,76.6,70.2,4.4,49.2,35.9,17.7,70.6,6,25.9,1.9,18.3,79.5,12.7,23.8,81.7,9.2,35.1,1.9,9.7,2010,3551,3127,187,40,134,88.05970149,5.26612222,1.12644326,3.77358491,0.1090715,-1.98481718,-2.02552172,"0",47,12.472761266,10.5,2.854537524,18.120605604,92.994972246,18,9.486977138,14,40.0322339171,-75.2181175526,93,52,57,0.415,NA,NA
"205","42101021400",3880,8.2,14.6,31.1,17.7,60.8,3.8,10.1,3.1,64.4,69.7,67.7,3.8,46.4,31.4,18.6,67,4.8,21,1.7,18.4,80.8,14.4,23.2,80.8,8.5,35.3,1.6,11.7,2010,3880,3377,254,64,109,87.03608247,6.54639175,1.64948454,2.80927835,-0.27191472,-2.99208973,-3.26667278,"0",24,5.574592634,6.75,1.571157504,20.564745196,89.583937532,29,20.803077254,NA,40.0283421094,-75.2240820912,94,50,55,0.394,NA,NA
"206","42101021500",3857,7.7,17,29.8,19.6,64.7,4.6,9.9,3.4,66.2,73.9,69.5,4.2,49,36.3,18.1,71.2,5.4,23.8,1.8,18.3,80.2,13.4,23.4,82.3,8.9,34.3,1.7,9.1,2010,3857,3447,159,81,97,89.36997667,4.1223749,2.10007778,2.51490796,-0.81433533,-2.28214781,-3.39221385,"0",27,7.8141374925,9,2.480970875,23.48437539,95.5133653875,6,14.325518395,NA,40.0350054651,-75.2285063931,76,48,29,0.393,NA,NA
"207","42101021600",1826,8.1,20.6,27.3,23.8,69.7,5.6,9.8,4.5,68.6,77.2,70,4.9,48.4,35.6,18.8,69.2,7,27.2,2.2,20,80.2,13.1,25.2,82.7,10,35.7,2.2,10,2010,1826,1505,162,67,59,82.42059146,8.87185104,3.66922234,3.23110624,-1.76275867,-2.13879627,-4.08471667,"0",17,7.16474402,6.25,2.730818555,27.392120075,91.42320014,8,16.829724505,NA,40.0409757298,-75.2387551089,51,37,20,0.455,NA,NA
"208","42101021700",5772,7.4,25.7,24.8,28,75.3,7.6,9.7,5.5,72.4,82.3,72,5.6,50.1,37.4,17.6,72.5,8.3,31.1,2.5,20.4,79.1,11.9,24.7,81.8,10.7,35.2,2.6,9.4,2010,5772,4810,464,201,190,83.33333333,8.03880804,3.48232848,3.29175329,-0.24283569,-0.95053871,-1.71396925,"0",31,5.64780061,13.5,2.4556397625,29.112429535,90.1084491175,5,3.6306756575,40,40.0450277671,-75.2239453991,66,42,51,0.375,1,0.0277777777777778
"209","42101021800",4259,7.9,18.9,26.9,22.5,69.5,5.1,10.1,4,68.5,75.4,68.4,4.4,45.8,32.4,17.5,67.4,6.7,25.3,2.1,19.6,81.4,13.3,24.4,82.2,9.4,36,2.1,10.8,2010,4259,3203,547,225,181,75.20544729,12.84339047,5.28293027,4.2498239,-1.7526134,-2.55554209,-4.37044961,"0",17,3.46554208,6,1.16569879333333,25.28138528,93.4512603533333,2,19.2803815433333,NA,40.0574761135,-75.2324351749,68,39,63,0.403,NA,NA
"210","42101021900",1432,6.3,26.2,24.3,27.8,76,7.8,9.6,5.3,72.8,84,73.1,5.3,49.9,38.3,15.7,74.6,8.2,31.8,2.5,18.8,80.2,11.2,24.4,83.2,10.3,33.9,2.5,7.9,2010,1432,1278,76,23,36,89.24581006,5.30726257,1.60614525,2.51396648,-2.43888389,-1.72213918,-4.26287231,"0",8,5.6022409,4,2.80112045,33.33333333,94.20731707,2,5.6022409,NA,40.0509857633,-75.2436971612,42,35,14,0.384,NA,NA
"211","42101022000",1681,5.4,33.9,17.2,36,83.5,12.3,8.7,8.1,79.7,88.6,74.5,6,51.2,34.9,10.5,77.1,10.2,36.4,3.4,19.7,80.3,8.6,20.6,82.5,10.8,30.3,3.7,8.1,2010,1681,1414,150,57,31,84.11659726,8.92325996,3.39083879,1.84414039,-2.68272607,0.80161304,-1.64254135,"0",4,2.46457178,2,1.23228589,33.33333333,88.2179676,0,1.32802125,NA,40.0591553709,-75.2502323986,6,33,6,0.497,NA,NA
"212","42101023100",1262,4.2,24.5,24,26,75.8,7.9,8.8,4.6,73.7,87.4,76.5,4,54.5,42.8,10.9,81.5,7.1,31.5,2.2,14.6,81.4,8.9,22.3,85.8,8.2,31.1,2,4.8,2010,1262,1129,41,24,39,89.46117274,3.24881141,1.90174326,3.09033281,-2.72850365,-1.50078434,-3.70287322,"0",5,3.77928949,4.25,3.21239607,45.94594595,97.37903226,8,0.7558579,NA,40.066370067,-75.2029762896,72,48,44,0.5,NA,NA
"213","42101023500",1161,6.1,28.7,19.4,35.2,80.3,7.8,10.3,6.4,77.2,86.7,72.6,5.6,45.6,34.2,14.6,73.7,11.6,33.4,3.2,20.6,83,11.2,28.9,85.1,11.5,36.3,3.5,8.7,2010,1161,656,427,19,26,56.50301464,36.7786391,1.63652024,2.23944875,-3.10529064,-0.7627581,-3.37217427,"0",1,0.7800312,2,1.5600624,66.66666667,91.07142857,0,9.28237129,NA,40.0394436212,-75.200793129,34,48,43,0.448,NA,NA
"214","42101023600",2619,6.7,28.4,19.9,34.9,80.4,8,10.2,6.2,77.2,86.3,72.6,5.4,44.5,32,14.5,72.3,11.3,32.8,3.1,20.7,82.2,10.8,27.8,84.7,11.1,36.1,3.5,10,2010,2619,1461,964,38,71,55.78465063,36.80794196,1.45093547,2.71095838,-2.58020486,-0.56535793,-2.67022403,"0",10,4.60680355666667,10.25,4.71323182666667,50.6666666666667,86.0747547866667,1,8.70563426333333,62,40.0427146496,-75.1946940669,59,47,59,0.543,NA,NA
"215","42101023700",4566,8.3,27.5,19.6,36.5,79.9,7.1,11.2,5.8,78.5,85.5,72.4,5.5,40.7,30.5,16.1,68.2,12.3,30.9,3.2,22.4,83.6,11.6,30.5,85,11.5,39.9,3.8,11.6,2010,4566,1319,2880,37,152,28.88742882,63.07490145,0.81033728,3.32895313,-1.52046507,-0.99117371,-2.45987243,"0",39,8.0215395225,20.75,4.3815664675,36.1057330825,70.867987335,5,10.63433745,180,40.0487395198,-75.1886069666,83,53,49,0.569,NA,NA
"216","42101023800",4391,9,27.5,19.6,37.2,79.2,7.1,11.1,6.2,78.4,84.5,69,5.7,41,28.8,17.6,64.1,12.4,30.9,3.3,24.1,83.4,12.2,31.6,84.5,12,41.2,3.9,13.9,2010,4391,1251,2781,43,153,28.49009337,63.33409246,0.97927579,3.48439991,-1.33444406,-1.2336789,-2.50129714,"0",107,28.66319258,23.25,6.215986074,17.937312232,75.299161606,8,13.647560062,NA,40.0389370836,-75.1827037814,80,61,51,0.454,NA,NA
"217","42101023900",1777,9.7,27.9,16.7,39.7,80.5,6.7,11.5,7.1,78.7,82.9,64.8,6.3,35.4,24.8,17.3,54.6,14.8,32.1,3.9,25.8,83.5,13,34.7,84.7,13.1,42.7,4.6,19.2,2010,1777,320,1279,73,63,18.00787845,71.97523917,4.10804727,3.54530107,-2.13798507,-0.16779568,-2.38723182,"0",22,17.15426755,9.75,8.038846045,31.636363635,71.04768705,0,29.661591415,NA,40.0339860244,-75.1873478807,59,59,56,0.369,NA,NA
"218","42101024000",3822,10,23.5,20.1,33.3,75.6,5.2,11.7,5.3,75.5,79.4,66.1,5.6,37.4,27.3,19.7,59.6,11.7,28.3,3,25,84.1,14.5,33.3,83.9,12.3,42.3,3.5,15.7,2010,3822,987,2436,136,130,25.82417582,63.73626374,3.55834642,3.40136054,-0.66359322,-1.44795695,-2.34582242,"0",66,24.7414967875,14.75,5.2194802175,18.36086263,70.92990098,13,24.30067814,NA,40.0280807448,-75.1794623661,79,62,68,0.642,NA,NA
"219","42101024100",1433,15.5,40.6,13,56.3,86.3,8.6,12.6,13.7,81.7,84.2,58.2,12.7,28.9,20,26.9,42.7,26.2,41.3,6.5,39.8,81.2,16.5,43.4,82.4,22.6,46.2,9.4,30.6,2010,1433,200,1143,15,43,13.95673412,79.76273552,1.04675506,3.00069784,-0.11824917,3.72948228,3.51088724,"1",41,25.96580114,5.75,3.64154528,12.29946524,32.99565847,18,43.72294372,198,40.0332734159,-75.1759174745,95,64,70,0.469,NA,NA
"220","42101024200",4236,14.7,28,17.2,40.3,76.6,5.2,14,6.8,77.7,78.6,58.7,8.4,31.7,23.6,28.2,46.3,15.7,30.9,3.9,33.4,82.7,18.7,40.8,83,17.3,48.1,4.9,25.8,2010,4236,447,3498,17,124,10.55240793,82.57790368,0.401322,2.9272899,-0.83230031,-0.72244302,-1.5163467,"0",99,33.0895388825,10,3.56692083,8.37197304,62.6142298525,4,34.4400140475,24,40.0285109897,-75.1697085581,86,62,61,0.527,1,0.0277777777777778
"221","42101024300",3913,13.6,27.4,17.3,40.6,77.1,5.1,13.2,6.6,77.8,79.3,61.8,7.8,32.4,24.4,26.9,49.8,15.6,30.7,3.8,32.7,83.8,17.7,41.1,84,16.4,47.6,4.8,21.9,2010,3913,386,3258,33,110,9.86455405,83.26092512,0.8433427,2.81114235,-1.07623389,-0.68091672,-1.73551298,"0",56,17.27557496,7.25,2.35634144,11.959586465,73.5946847875,6,27.78534953,8,40.0215854732,-75.1710376399,67,63,53,0.417,NA,NA
"222","42101024400",3129,14.9,29.9,16.3,44,78.7,5.4,14,7.6,79.1,79.7,59,8.9,30.2,22.8,28.8,45.8,17.9,32.4,4.2,35.1,83.4,18.7,42.8,83,18.2,49.3,5.6,25.9,2010,3129,146,2790,23,77,4.66602748,89.16586769,0.73505912,2.46085011,-0.65790845,0.38257505,-0.28926369,"0",62,22.03583102,3.25,1.17002673666667,4.97393288,46.44547888,8,33.3448731333333,1,40.0248284632,-75.1638924794,78,69,55,0.458,NA,NA
"223","42101024500",4035,17,31.7,14.4,46.7,79.4,5.4,14.8,8.9,79,77.5,54,10.7,26.7,19.3,32.2,37.6,20.4,33.6,5.1,40,83.2,21.4,46.8,83.7,21.2,50.7,6.9,33.6,2010,4035,120,3712,8,113,2.9739777,91.99504337,0.19826518,2.80049566,-1.26890906,0.94634233,-0.08879337,"0",88,25.076023285,6.5,1.904413845,6.7376936775,45.71602051,9,60.1915286275,74,40.0333287444,-75.1620462378,76,65,51,0.48,NA,NA
"224","42101024600",2956,17.7,32.2,14.7,47.1,79.7,5.5,14.6,9.5,78.5,76.9,52.5,11.3,27.4,19.1,33.2,37.1,20.9,34.6,5.1,40.8,82.6,21.6,46.2,82.5,21.9,50.3,7.1,34.9,2010,2956,195,2579,11,101,6.59675237,87.24627876,0.37212449,3.41677943,-0.32666526,1.01815021,0.42722592,"0",87,31.30534739,14,4.93377195,13.9112973866667,57.16099453,17,44.1367130633333,12,40.0385487155,-75.1719926217,88,64,59,0.514,NA,NA
"225","42101024700",4423,14.9,29.2,16.4,43.1,78.5,5.5,13.8,7.8,78.9,78.9,57.7,8.8,30.3,21.3,27.7,42.5,17.4,32.1,4.2,34.6,83.4,18.4,41.8,83.3,17.7,49,5.6,29.1,2010,4423,278,3887,21,134,6.2853267,87.88152837,0.47479087,3.02961791,-1.2330446,0.81770917,0.06844898,"0",99,26.023031654,14.5,3.813146862,12.817584444,53.12468759,13,32.541855648,NA,40.0417035081,-75.1645309757,75,63,58,0.511,NA,NA
"226","42101024800",1889,14.8,31.6,15.8,46.3,80.4,6,13.8,8.2,80.5,81.2,62.3,9,31.3,23.5,27.4,48.6,19.1,33.4,4.5,35.2,84,17.6,42.7,83.7,18.2,48.4,6.1,24.3,2010,1889,26,1784,7,33,1.37638962,94.44150344,0.37056644,1.74695606,-0.52038204,0.1628602,-0.28318974,"0",39,17.22307636,6,2.631049125,13.392857145,76.643882435,3,23.403855665,NA,40.0468442387,-75.1668817517,76,60,50,0.447,NA,NA
"227","42101024900",3311,15,31.8,15.3,46.4,80.5,6,14.1,8.3,80.5,81,58.5,9.2,28.8,21,27.6,42,19.4,33.4,4.7,35.8,83.1,18.1,43.5,83.5,18.6,50,6.3,29.9,2010,3311,40,3123,8,84,1.20809423,94.32195711,0.24161885,2.53699789,-0.28125139,1.06967593,0.83476936,"0",97,51.29952513,6.25,4.012726475,5.817056765,57.4888183675,8,42.5286656425,NA,40.0511009179,-75.1601166521,77,58,51,0.372,NA,NA
"228","42101025200",7118,15.7,32,15.1,45.9,80.2,6.3,14,8.9,79.7,80.1,58,9.7,29.8,21,28,44.1,19.1,33.6,4.8,36.4,82.9,18.5,42.6,83.5,19.2,48.6,6.5,28.8,2010,7118,348,6262,33,270,4.88901377,87.97415004,0.46361337,3.79320034,-0.29524891,1.01858778,0.43054061,"0",128,23.2974155314286,17.5,3.20070571,11.95576914,58.9294376485714,4,27.6895618871429,30,40.0468353054,-75.1771588031,74,60,48,0.454,NA,NA
"229","42101025300",4002,13.2,29.5,16.8,42.8,79.5,5.9,13.2,7.1,79.6,81.6,63.1,7.7,32.7,24.4,24.9,52.3,16.6,31.6,4.1,32.4,84,16.4,40.2,84.3,16.1,47.1,5.3,21.8,2010,4002,229,3496,25,132,5.72213893,87.35632184,0.62468766,3.29835082,0.27313662,-0.67660502,-0.97781189,"0",27,6.22150013,15.5,3.600613106,38.24538341,71.199584488,11,20.159176174,14,40.054219837,-75.1822200427,80,55,49,0.457,NA,NA
"230","42101025400",3920,9.5,30.3,16.9,42.7,82,7.3,12.1,6.7,81.7,86.4,71.5,6.2,38.2,30,17.7,64.9,15.5,32.4,3.8,25.9,84.5,12.4,35.1,86,13.1,42.8,4.7,13,2010,3920,305,3382,12,106,7.78061224,86.2755102,0.30612245,2.70408163,-0.37309438,-0.79273655,-1.03873882,"0",19,4.0842358775,3,0.65102781,20.8369408375,85.347808935,0,11.321482525,19,40.060420254,-75.1760717373,61,54,42,0.434,NA,NA
"231","42101025500",2571,8.5,26.9,20,36.4,78.9,6.5,11.2,5.7,77.9,84.9,70.8,5.6,41.9,32.1,17.7,67.5,12.5,31,3.1,23.3,83.7,12.3,32.3,85.1,11.9,40.9,3.6,11.4,2010,2571,754,1554,41,110,29.32711007,60.44340723,1.59471023,4.27849086,-1.87133415,-1.40841981,-2.74516878,"0",19,7.24580192666667,5.75,2.60440832333333,23.59266287,86.5474086966667,6,7.92414742,NA,40.0625796429,-75.1840638129,82,55,58,0.51,NA,NA
"232","42101025600",2742,6.9,26.9,21.5,33.3,78.4,7.3,10.5,5.3,77.1,86.4,74.1,5.1,45.7,35.1,15.4,73.9,10.6,31.5,2.8,20.1,83.1,11,28.3,84.9,10.7,37.3,3.1,8.4,2010,2742,1294,1174,53,103,47.19183078,42.81546317,1.9328957,3.7563822,-2.04524814,-0.83203316,-2.64471047,"0",22,8.59603179666667,6.75,2.71316814333333,23.0592236866667,86.5247417166667,3,3.59256574333333,NA,40.0670774968,-75.1894058257,75,53,61,0.413,NA,NA
"233","42101025700",3463,7.8,23,23.3,28.3,75,6.2,10.5,4.7,73.1,81.2,71.9,4.8,45.5,32.9,16.6,70.5,8.9,27.9,2.6,20.5,82.1,12.2,26.7,83.5,10.2,37.4,2.8,10.3,2010,3463,1946,1096,161,158,56.1940514,31.64885937,4.64914814,4.56251805,-1.64545702,-1.77557928,-3.18059852,"0",15,4.077493,12,3.59632842666667,44.6740858533333,85.8950464166667,8,7.24205394333333,NA,40.0724586112,-75.1962707622,81,51,50,0.414,NA,NA
"234","42101025800",1681,9.1,32,16,45.2,83.4,7.8,11.9,6.9,83.5,88.4,74,6.2,39,31.7,16.8,66.6,16.5,33.7,3.8,25.5,85.1,11.6,35.6,85.7,12.9,43,4.7,11.6,2010,1681,54,1539,15,33,3.21237359,91.55264723,0.892326,1.96311719,-0.54171,-0.192566,-1.17735458,"0",10,6.17283951,2.25,1.38888889,18.36734694,85.63758389,0,5.30864198,NA,40.073980139,-75.1823113018,47,50,50,0.412,NA,NA
"235","42101025900",4755,11.2,29.7,17.1,42.8,80.4,6.2,13,6.2,81.5,84.9,70.4,6.7,35.7,28.8,21.7,59.9,16,31.8,3.6,28.5,85.1,14.3,38.4,84.9,14.2,46.1,4.6,15.1,2010,4755,63,4483,8,103,1.32492114,94.27970557,0.16824395,2.1661409,1.70161195,-1.12199903,-0.47353713,"0",32,7.21986467333333,15,3.43985822333333,31.845238095,76.9386358383333,12,10.6243137766667,NA,40.0799254824,-75.1759762059,80,51,51,0.359,NA,NA
"236","42101026000",2788,10,30.5,16.6,44.3,81.9,6.6,12.4,6.6,82.3,86.3,70.8,6.5,36.5,29.3,19.6,60.9,16.6,32.9,3.7,27.4,85.3,13.1,38,85.3,13.7,45.3,4.7,14.5,2010,2788,48,2626,8,53,1.72166428,94.18938307,0.28694405,1.9010043,0.89976594,-0.40494493,-0.04013195,"0",22,7.83557140666667,9.75,3.57555465666667,27.6585483466667,87.8803321533333,4,11.3698047733333,NA,40.0761235342,-75.1694560363,76,56,49,0.401,NA,NA
"237","42101026100",2995,11.5,35.7,13.8,50.5,84.8,7.6,13,9,83.2,86.4,68.1,8.7,33.7,26.1,22,55.3,21,36.6,4.9,32.4,84.6,14.6,41.5,84.9,17.1,45.7,6.4,18.6,2010,2995,51,2834,4,39,1.70283806,94.62437396,0.13355593,1.30217028,0.74843532,0.99473986,1.30382079,"0",21,5.77473734666667,2.5,0.71204139,9.81216708666667,87.85519114,5,20.4915572233333,NA,40.0704645088,-75.1755188687,67,52,56,0.393,NA,NA
"238","42101026200",4065,10.7,32.3,16.1,46.1,82.8,7.2,12.5,7.2,82.9,86.7,71.9,7,36.5,29.4,20.2,61.1,17.5,34,4,28.5,84.7,13.2,38.1,85,14.3,44.9,5.1,14.7,2010,4065,44,3824,8,79,1.08241082,94.07134071,0.19680197,1.94341943,0.50241147,-0.0800984,0.39309234,"0",33,9.407398485,1.5,0.434971855,5.2557341225,79.9891762675,0,8.1555570525,NA,40.0664940532,-75.1692175259,56,54,48,0.378,NA,NA
"239","42101026301",3840,11.8,31.2,16.2,45.1,81.3,6.3,13.2,7.1,81.6,84.4,67.6,7.6,34.2,27,23.2,56.2,17.6,33.2,4,30.8,84.8,15.2,40.4,84.7,15.7,46.9,5.2,17.4,2010,3840,61,3633,7,61,1.58854167,94.609375,0.18229167,1.58854167,0.95810657,-0.02371847,0.8391706,"0",47,12.155129265,14.75,3.8358922175,24.256854255,75.2292260075,3,13.0669990875,28,40.0728147997,-75.1637160858,78,57,52,0.363,NA,NA
"240","42101026302",5480,11.8,29.5,17.4,42.9,80.3,6.2,13,6.4,81.3,84.2,66.6,6.8,33.2,26.3,22.1,54.1,16.1,31.8,3.7,29.1,84.3,14.4,38.2,84.1,14.4,47.2,4.7,19.3,2010,5480,67,5147,24,109,1.22262774,93.92335766,0.4379562,1.98905109,-0.01587297,0.25813945,1.09992436,"0",86,16.1010186875,14.5,2.7214584575,14.8906759575,78.352611,20,10.8684342075,NA,40.0687425388,-75.1571944921,87,56,56,0.414,NA,NA
"241","42101026400",5241,11.5,31.5,16.1,45.5,81.8,6.6,12.9,7.3,82,85.1,68,7.4,33.8,27,21.9,56.3,17.7,33.4,4.1,29.9,84.4,14.4,39.5,84.7,15.2,46.3,5.3,17.7,2010,5241,53,4998,11,62,1.01125739,95.36348025,0.20988361,1.18298035,0.65415586,0.3703008,0.99243588,"0",127,32.0240806028571,4.5,1.11799384714286,3.33456371285714,80.9779296342857,8,9.37966298,NA,40.0625462666,-75.1620065973,74,54,58,0.417,NA,NA
"242","42101026500",4340,14,30.6,16.4,44.8,80.2,6,13.5,7.2,80.9,82.4,63.7,8.1,31.1,24.9,25.9,49.3,17.7,32.6,4.1,33.2,83.2,16.4,41.2,83.5,16.5,48.5,5.4,23.1,2010,4340,43,4111,3,88,0.99078341,94.7235023,0.06912442,2.02764977,-0.09148283,0.5248464,0.85903177,"0",140,27.00195316,2.75,0.531178585,1.94650634166667,67.9943801166667,6,25.0593389483333,15,40.058725563,-75.1546920782,75,57,54,0.406,NA,NA
